Commercial real estate;Emissions;Europe;Sweden;Zone1Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00111221951085537;0.00248778048914463
Commercial real estate;Emissions;Europe;Sweden;Zone1Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00154474932063245;0.00345525067936755
Commercial real estate;Emissions;Europe;Sweden;Zone1Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00206996408964749;0.00463003591035251
Commercial real estate;Emissions;Europe;Sweden;Zone1Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00278054877713842;0.00621945122286158
Commercial real estate;Emissions;Europe;Sweden;Zone1Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00367650338310524;0.00822349661689476
Commercial real estate;Emissions;Europe;Sweden;Zone1Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00466514294831001;0.01043485705169
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000278054877713842;0.000621945122286158
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00067968970107828;0.00152031029892172
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00129758942933126;0.00290241057066874
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00173011923910835;0.00386988076089165
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00228622899453603;0.00511377100546397
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00290412872278901;0.00649587127721099
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000278054877713842;0.000621945122286158
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00067968970107828;0.00152031029892172
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00126669444291861;0.00283330555708139
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0016992242526957;0.0038007757473043
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00225533400812338;0.00504466599187662
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00284233874996372;0.00635766125003628
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000278054877713842;0.000621945122286158
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00067968970107828;0.00152031029892172
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00129758942933126;0.00290241057066874
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00173011923910835;0.00386988076089165
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00225533400812338;0.00504466599187662
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00287323373637636;0.00642676626362363
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000278054877713842;0.000621945122286158
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00067968970107828;0.00152031029892172
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00129758942933126;0.00290241057066874
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00173011923910835;0.00386988076089165
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00228622899453603;0.00511377100546397
Commercial real estate;Emissions;Europe;Sweden;Zone2Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00287323373637636;0.00642676626362363
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000370739836951789;0.000829260163048211
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00179190921193365;0.00400809078806635
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00240980894018663;0.00539019105981337
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00318218360050286;0.00711781639949714
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00401634823364438;0.00898365176635562
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000370739836951789;0.000829260163048211
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000926849592379472;0.00207315040762053
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.001761014225521;0.003938985774479
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00237891395377398;0.00532108604622602
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00312039362767756;0.00697960637232244
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00395455826081908;0.00884544173918092
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000370739836951789;0.000829260163048211
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00179190921193365;0.00400809078806635
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00237891395377398;0.00532108604622602
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00315128861409021;0.00704871138590979
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00398545324723173;0.00891454675276827
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000370739836951789;0.000829260163048211
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000957744578792121;0.00214225542120788
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00179190921193365;0.00400809078806635
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00237891395377398;0.00532108604622602
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00315128861409021;0.00704871138590979
Commercial real estate;Emissions;Europe;Sweden;Zone2Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00398545324723173;0.00891454675276827
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000216264904888544;0.000483735095111456
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000525214769015034;0.00117478523098497
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00098863956520477;0.00221136043479523
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.001761014225521;0.003938985774479
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00222443902171073;0.00497556097828927
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000216264904888544;0.000483735095111456
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000525214769015034;0.00117478523098497
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00098863956520477;0.00221136043479523
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00173011923910835;0.00386988076089165
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00219354403529808;0.00490645596470192
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000216264904888544;0.000483735095111456
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000525214769015034;0.00117478523098497
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00098863956520477;0.00221136043479523
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.001761014225521;0.003938985774479
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00222443902171073;0.00497556097828927
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000216264904888544;0.000483735095111456
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000525214769015034;0.00117478523098497
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00098863956520477;0.00221136043479523
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00132848441574391;0.00297151558425609
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.001761014225521;0.003938985774479
Commercial real estate;Emissions;Europe;Sweden;Zone3Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00222443902171073;0.00497556097828927
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000308949864126491;0.000691050135873509
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00105042953803007;0.00234957046196993
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00139027438856921;0.00310972561143079
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00188459417117159;0.00421540582882841
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00247159891301193;0.00552840108698807
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00312039362767756;0.00697960637232244
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000278054877713842;0.000621945122286158
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00101953455161742;0.00228046544838258
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00139027438856921;0.00310972561143079
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00185369918475894;0.00414630081524105
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00244070392659928;0.00545929607340072
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00308949864126491;0.00691050135873509
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000308949864126491;0.000691050135873509
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00101953455161742;0.00228046544838258
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00139027438856921;0.00310972561143079
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00185369918475894;0.00414630081524105
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00244070392659928;0.00545929607340072
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.00308949864126491;0.00691050135873509
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000308949864126491;0.000691050135873509
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.000741479673903578;0.00165852032609642
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00101953455161742;0.00228046544838258
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00139027438856921;0.00310972561143079
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00185369918475894;0.00414630081524105
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00244070392659928;0.00545929607340072
Commercial real estate;Emissions;Europe;Sweden;Zone3Non-electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.00308949864126491;0.00691050135873509
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000185369918475894;0.000414630081524105
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000463424796189736;0.00103657520381026
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00067968970107828;0.00152031029892172
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.000895954605966823;0.00200404539403318
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00120490447009331;0.00269509552990669
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0015756443070451;0.0035243556929549
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.00200817411682219;0.00449182588317781
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;A;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000185369918475894;0.000414630081524105
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;B;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000463424796189736;0.00103657520381026
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;C;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000648794714665631;0.00145120528533437
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;D;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.000895954605966823;0.00200404539403318
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00117400948368066;0.00262599051631933
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0015756443070451;0.0035243556929549
Commercial real estate;Emissions;Europe;Sweden;Zone4Electricheating;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.00197727913040954;0.00442272086959046
