2019;Advanced economies;06.1;3;Extraction of crude petroleum;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;06.10;4;Extraction of crude petroleum;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;06.2;3;Extraction of natural gas;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;06.20;4;Extraction of natural gas;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;07;2;Mining of metal ores;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;07.1;3;Mining of iron ores;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;07.10;4;Mining of iron ores;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;07.2;3;Mining of non-ferrous metal ores;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;07.21;4;Mining of uranium and thorium ores;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;07.29;4;Mining of other non-ferrous metal ores;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08;2;Other mining and quarrying;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.1;3;Quarrying of stone, sand and clay;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.11;4;Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.12;4;"Operation of gravel and sand pits; mining of clays and kaolin";Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;08.9;3;Mining and quarrying n.e.c.;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
