Código Altamira;Short Name;Código Sigom;Nome;Report Ref;Tipo;Data;Tipo Operativa;Lei Aplicavel;
7400192078;I0VL;09194;IBERNAVES SOLUCOES INTEGRADAS LDA;I0VL;Contrato Quadro;29-07-2008;Derivados;PRT;
7400496401;RUAX;09320;ROSITAL FRANCHISING COMPANY LDA;CQ_BSP_RUAX;Contrato Quadro;20-08-2008;Derivados;PRT;
9002687654;FVTU;08359;FARMACIA VALMOR LDA;FVTU;Contrato Quadro;09-05-2008;Derivados;PRT;
7400507229;P1AP;09813;PINHEIRO & GOMES LDA;CQ_BSP_P1AP;Contrato Quadro;15-10-2008;Derivados;PRT;
7400065433;J0AO;09843;J & J FREITAS - TRANSPORTES, LDA.;CQ_BSP_J0AO;Contrato Quadro;24-09-2008;Derivados;PRT;
7400474121;H0IZ;09470;HUGO E MANUEL COMERCIO DE MOTOS LDA;CQ_BSP_H0IZ;Contrato Quadro;14-07-2008;Derivados;PRT;
7400243226;RQIF;07904;R. GUIMARAES - PROJECTOS IMOBILIARIOS E CONSULTORIA GESTAO, S.A.;RQIF;Contrato Quadro;28-04-2008;Derivados;PRT;
3311005347;3CCD;18024;3 C-CUSTOMER CONTACT CENTER-CONSULTADORIA DIF TELECOMUNICACOES SA;CQ_BSP_3CCD;Contrato Quadro;19-03-2010;Derivados;PRT;
7400446273;B8KX;07800;ALDEIAS DA SERRA - COMPRA E VENDA DE PROPRIEDADES LDA;B8KX;Contrato Quadro;15-04-2008;Derivados;PRT;
8044422636;KGZR;08266;JOAQUIM ALVES PEREIRA & FILHOS,LDA.;KGZR;Contrato Quadro;04-06-2008;Derivados;PRT;
8008973843;Z02R;18308;ZINCOMETAL-SOC.METALOMECANICA,LDA;CQ_BSP_Z02R;Contrato Quadro;28-04-2010;Derivados;PRT;
7400267169;PKD9;08397;PREDIAL JOLY SOCIEDADE DE MEDIACAO IMOBILIARIA;PKD9;Contrato Quadro;08-08-2008;Derivados;PRT;
7400251762;GF5J;09237;GASOMARANTE-COMBUSTIVEIS E LUBRIFICANTES LDA;CQ_BSP_GF5J;Contrato Quadro;14-07-2008;Derivados;PRT;
8010772651;F7D2;09081;FRUTORRA- PIMENTA LDA;CQ_BSP_F7D2;Contrato Quadro;02-07-2008;Derivados;PRT;
0000244358;SU1K;08391;SANIREV SANITARIOS REVESTIMENTOS LDA;SU1K;Contrato Quadro;23-05-2008;Derivados;PRT;
8030957164;A57K;18405;A & Q-CONTABILIDADE,LDA;CQ_BSP_A57K;Contrato Quadro;14-05-2010;Derivados;PRT;
7400490265;F7JF;09656;FASHIONCON - SOCIEDADE UNIPESSOAL LDA;CQ_BSP_F7JF;Contrato Quadro;13-08-2008;Derivados;PRT;
5100283943;BTIH;09666;BRICOALMADA SOCIEDADE DE GESTAO E INVESTIMENTO LDA;CQ_BSP_BTIH;Contrato Quadro;18-08-2008;Derivados;PRT;
9002288631;FFM8;08970;FERNANDA FRAGA LDA;FFM8;Contrato Quadro;18-08-2008;Derivados;PRT;
9002440836;HSNF;09173;HENRIQUE SABINO IMOBILIARIA UNIPESSOAL LDA;HSNF;Contrato Quadro;15-07-2008;Derivados;PRT;
9000659889;O2R4;08523;MARTINS CUNHA E CA LDA;O2R4;Contrato Quadro;30-06-2008;Derivados;PRT;
7400337986;BYB6;18324;ARAUJO CAMPOS & OLIVEIRA LDA;CQ_BSP_BYB6;Contrato Quadro;27-04-2010;Derivados;PRT;
7400251973;DUEC;18325;CONSTRUCOES FREITAS SALGADO LDA;CQ_BSP_DUEC;Contrato Quadro;26-04-2010;Derivados;PRT;
1700212853;F94Y;18330;FIELDI - COMERCIO DE COMBUSTIVEIS, LDA.;CQ_BSP_F94Y;Contrato Quadro;12-05-2010;Derivados;PRT;
8046482284;PQAD;08602;PAO QUENTE ADRO DA IGREJA LDA;PQAD;Contrato Quadro;02-07-2008;Derivados;PRT;
3321005869;PL29;08608;PARIS LISBOA-CABELEIREIROS,LDA;PL29;Contrato Quadro;27-05-2008;Derivados;PRT;
1700193029;D5UL;08511;CLINICA MEDICA E DENTARIA DRA PAULA CRISTINA SILVA, LDA;D5UL;Contrato Quadro;04-08-2008;Derivados;PRT;
1700120172;G61X;08508;GIOMAX - COMERCIO DE PRODUTOS ALIMENTARES, LDA;G61X;Contrato Quadro;01-07-2008;Derivados;PRT;
8003952102;O2VP;08590;ORIBAZAR - COMERCIO E IMPORTACAO, LDA;O2VP;Contrato Quadro;28-07-2008;Derivados;PRT;
1700111111;D5YF;08591;CANURIMA LDA - EM LIQUIDACAO;D5YF;Contrato Quadro;23-05-2008;Derivados;PRT;
7400278131;D589;07906;C S DE Q - CONSTRUCOES DE QUALIDADE LDA;D589;Contrato Quadro;08-04-2008;Derivados;PRT;
7400597697;OLWC;17509;VOLTALIA PORTUGAL, S.A.;OLWC;Contrato Quadro;13-11-2014;Derivados;PRT;
7400500525;UPF1;18102;UDENS - AGUAS PISCINAS E AMBIENTE LDA;CQ_BSP_UPF1;Contrato Quadro;13-04-2010;Derivados;PRT;
7400469212;S2M5;09762;SOMARECTA INVESTIMENTOS IMOBILIARIOS E TURISTICOS LDA;CQ_BSP_S2M5;Contrato Quadro;11-08-2008;Derivados;PRT;
7400579758;LQHF;18104;LATIDO ANIMAIS E AFINS LDA;CQ_BSP_LQHF;Contrato Quadro;26-04-2010;Derivados;PRT;
7400030608;HM1B;08362;HENRIQUE MARCAL & FILHOS LDA;HM1B;Contrato Quadro;09-06-2008;Derivados;PRT;
1700185965;FTU7;08592;FRONTINO - TURISMO S.A.;FTU7;Contrato Quadro;03-07-2008;Derivados;PRT;
9002647218;BG5U;09840;BASPINHO - EXPLORACAO FLORESTAL LDA;CQ_BSP_BG5U;Contrato Quadro;11-09-2008;Derivados;PRT;
8030286774;FNWW;17535;FAFETEX INDUSTRIA DE MALHAS E CONFECCOES, LDA;FNWW;Contrato Quadro;25-02-2010;Derivados;PRT;
8027988583;KHJ8;08472;JMR - GESTAO DE EMPRESAS DE RETALHO SGPS S.A.;KHJ8;Contrato Quadro;05-02-2014;Derivados;PRT;
8046314779;C3OI;09687;CALDEIRA E CABRAL LDA;C3OI;Contrato Quadro;04-12-2008;Derivados;PRT;
9000674256;IC56;09836;INTERBEIRA - SOCIEDADE CONSTRUCOES, LDA;CQ_BSP_IC56;Contrato Quadro;24-11-2008;Derivados;PRT;
8006890934;B94Q;08078;ANTONINO MADEIRA GOUVEIA & FOS.LDA;B94Q;Contrato Quadro;16-05-2008;Derivados;PRT;
7400275558;EJJO;09858;EUROPA AR-LINDO SGPS SA;CQ_BSP_EJJO;Contrato Quadro;26-09-2008;Derivados;PRT;
8041616330;G622;08527;GIMNO-FIRME-GINASIO DE MANUTENCAO FISICA, UNIPESSOAL, LIMITADA;G622;Contrato Quadro;20-05-2008;Derivados;PRT;
8008478996;RUQM;09846;RIGUER, LDA;CQ_BSP_RUQM;Contrato Quadro;01-09-2008;Derivados;PRT;
312;S2L2;09530;SOGRAPE VINHOS S A;S2L2;Contrato Quadro;08-05-2015;Derivados;PRT;
8006014850;BG8P;09878;ANTONIO DE JESUS DA SILVA;CQ_BSP_BG8P;Contrato Quadro;27-08-2008;Derivados;PRT;
7400374405;EIWX;08613;ESCONDIDINHO CHEFE SILVA-TAPAS E PETISCOS LDA;EIWX;Contrato Quadro;14-07-2008;Derivados;PRT;
7401802683;LIOX;08236;LUIS FILIPE PEREIRA CASSIS;LIOX;Contrato Quadro;04-06-2008;Derivados;PRT;
9001531021;FTLB;09407;FORVI-ESTAMPARIA TEXTIL, LDA;CQ_BSP_FTLB;Contrato Quadro;18-09-2008;Derivados;PRT;
7400177086;IA5T;08370;INOUT - AUTOMACAO E CONTROLO, LDA.;IA5T;Contrato Quadro;20-05-2008;Derivados;PRT;
8009553590;M048;00993;COMPLETO & FARIA ENGENHARIA E CONSTRUCAO SA;M048;Contrato Quadro;24-06-2008;Derivados;PRT;
7400180959;VPUO;08971;VITOR PAIVA UNIPESSOAL LDA;VPUO;Contrato Quadro;17-07-2008;Derivados;PRT;
8008157791;SY7G;18028;SPORMEX-SOCIEDADE PORTUGUESA DE MONTAGENS DE EXPOSICOES S.A.;CQ_BSP_SY7G;Contrato Quadro;26-03-2010;Derivados;PRT;
8024865670;KIIF;09024;JAIME PEDROSA HENRIQUES MONIZ,LDA;KIIF;Contrato Quadro;18-06-2008;Derivados;PRT;
8046377316;W04R;09944;WINITROIA COMERCIO DE BEBIDAS E TABACOS LDA;CQ_BSP_W04R;Contrato Quadro;15-09-2008;Derivados;PRT;
7400500975;E1FD;09942;EXPOSTAR - EXPLORACAO DE MAQUINAS AUTOMATICAS LDA;E1FD;Contrato Quadro;18-09-2008;Derivados;PRT;
8009057068;EQZ9;18091;ELISIO DE BASTOS E SILVA;EQZ9;Contrato Quadro;07-04-2010;Derivados;PRT;
9002329508;SP4W;10165;SEVEME INDUSTRIAS METALURGICAS SA;SP4W;Contrato Quadro;31-10-2013;Derivados;PRT;
7400414854;BH6W;10318;A GENTE INVENTA - COMERCIO DE TEXTEIS LDA;CQ_BSP_BH6W;Contrato Quadro;12-01-2009;Derivados;PRT;
7400477745;VPAZ;09049;VIRADOS PARA A COSTA UNIPESSOAL LDA;CQ_BSP_VPAZ;Contrato Quadro;20-06-2008;Derivados;PRT;
5100341535;S4OZ;18209;SOCIEDADE COMERCIAL OREY ANTUNES SA;S4OZ;Contrato Quadro;20-05-2010;Derivados;PRT;
8001488911;BL18;09166;BRANCO LISBOA,LDA;BL18;Contrato Quadro;26-06-2008;Derivados;PRT;
7400400337;O4SY;09482;NOTAS DE INSPIRACAO - PASTELARIAS LDA;CQ_BSP_O4SY;Contrato Quadro;10-07-2008;Derivados;PRT;
2100655519;E1W5;18517;ESCAVATUDO DEMOLICOES E TERRAPLANAGENS, LDA;CQ_BSP_E1W5;Contrato Quadro;01-06-2010;Derivados;PRT;
7400611600;C53H;18520;CAMPANULA REAL-CONSTRUCAO E OBRAS PUBLICAS, UNIPESSOAL LDA;CQ_BSP_C53H;Contrato Quadro;08-06-2010;Derivados;PRT;
7400491859;OP9D;18522;MAGPOWER SOLUCOES DE ENERGIA SA;CQ_BSP_OP9D;Contrato Quadro;29-06-2010;Derivados;PRT;
2100233222;SO9A;09108;SEABRA FERREIRA, LDA;SO9A;Contrato Quadro;22-07-2008;Derivados;PRT;
8046535594;D6QI;09229;CARLOS JOSE GAMEIRO - SOCIEDADE UNIPESSOAL, LDA;CQ_BSP_D6QI;Contrato Quadro;10-07-2008;Derivados;PRT;
3341000123;ELYZ;09282;ESTEVAO LUIS SALVADOR,LDA;CQ_BSP_ELYZ;Contrato Quadro;17-07-2008;Derivados;PRT;
7400401212;S5I3;18476;SP - COMERCIO DE CARNES UNIP LDA;CQ_BSP_S5I3;Contrato Quadro;24-05-2010;Derivados;PRT;
7400343874;V0JE;09486;VULCAL - VULCANIZACOES E LUBRIFICANTES S.A.;CQ_BSP_V0JE;Contrato Quadro;09-09-2008;Derivados;PRT;
9002666111;OEC0;03269;OLIVERXIRA- IMOBILIARIA E CONSTRUCAO, LDA;OEC0;Contrato Quadro;31-10-2008;Derivados;PRT;
9002263897;S2LF;09588;SILVESTRE FESTAS-TENDAS EQUIPAMENTOS FESTAS,LDA;S2LF;Contrato Quadro;28-10-2008;Derivados;PRT;
8029661391;PXNP;18479;PROAÇO SOC.CONSTRUÇOES METALICAS LDA;CQ_BSP_PXNP;Contrato Quadro;20-05-2010;Derivados;PRT;
2100650509;O48Y;09117;MANUEL PEREIRA E FERREIRA, LDA;CQ_BSP_O48Y;Contrato Quadro;30-06-2008;Derivados;PRT;
9000636149;GD4V;09610;GRAFICA CENTRAL MEALHADENSE LDA.;GD4V;Contrato Quadro;11-09-2008;Derivados;PRT;
8006650651;CP00;03282;CAFIR - FABRICA DE PEUGAS LDA;CP00;Contrato Quadro;26-05-2008;Derivados;PRT;
8039546173;UE6Y;23326;BRITO & MIRANDA S.A.;UE6Y;Contrato Quadro;04-02-2013;Derivados;PRT;
9000681335;SUC1;09333;SURCOTUL-SOCIEDADE URBANIZACAO CONSTRUCOES,LDA;CQ_BSP_SUC1;Contrato Quadro;29-09-2008;Derivados;PRT;
7400292205;P1O9;18080;PLANALISE, PRODUTOS PARA ANALISES LDA;CQ_BSP_P1O9;Contrato Quadro;31-03-2010;Derivados;PRT;
8046085738;KIUC;09138;JOSNOG - CONSTRUCOES LDA;CQ_BSP_KIUC;Contrato Quadro;30-06-2008;Derivados;PRT;
8046541082;V0P5;18246;VIBRACUBO- PAVIMENTACAO LDA;CQ_BSP_V0P5;Contrato Quadro;14-04-2010;Derivados;PRT;
8030412135;O4IW;09255;MAJESFRAPE - MAQUINAS, FERRAMENTAS E REPRESENTACOES, LDA;CQ_BSP_O4IW;Contrato Quadro;09-07-2008;Derivados;PRT;
8002289041;R0KH;09468;RIBAPAO-SOCIEDADE PANIFICADORA LDA;CQ_BSP_R0KH;Contrato Quadro;06-10-2008;Derivados;PRT;
8024729876;R0QY;18309;RATO & BRAGA-EMPRESA DE TRABALHO TEMPORARIO,LDA;CQ_BSP_R0QY;Contrato Quadro;28-04-2010;Derivados;PRT;
7400578144;DUVU;18481;CONVENIENCIA CAPAZ - EXPLORACAO DE ESTABELECIMENTOS DE COMERCIO LDA;CQ_BSP_DUVU;Contrato Quadro;04-06-2010;Derivados;PRT;
8018555951;BYYE;18484;ANABELA CRISTIANA LIMA RIBEIRO LOURENCO SOARES;BYYE;Contrato Quadro;24-05-2010;Derivados;PRT;
7400154391;O51N;09524;MARCAL DUARTE & MARCAL LDA;O51N;Contrato Quadro;18-07-2008;Derivados;PRT;
5100276960;P1PN;18534;PERFILCASAS-CONSTRUCOES E OBRAS PUBLICAS LDA;CQ_BSP_P1PN;Contrato Quadro;08-06-2010;Derivados;PRT;
7400212384;S2JA;09099;SOCIEDADE AGRICOLA CASA ARANDA LDA;CQ_BSP_S2JA;Contrato Quadro;16-07-2008;Derivados;PRT;
7400122578;KIWE;09182;JERONIMO PEREIRA RIBEIRO, LDA;KIWE;Contrato Quadro;30-06-2008;Derivados;PRT;
3351006951;IHQK;18355;IMOBILIARIA AVELARES LDA.;CQ_BSP_IHQK;Contrato Quadro;27-05-2010;Derivados;PRT;
7400496116;RUJB;09590;REBOQUES M. AFONSO-SOCIEDADE UNIPESSOAL LDA;RUJB;Contrato Quadro;27-10-2008;Derivados;PRT;
2561001669;TB34;18356;TABACOS ANTONIO RITO, LDA;CQ_BSP_TB34;Contrato Quadro;03-05-2010;Derivados;PRT;
8031204066;D6RW;09269;CORMOURA-COMERCIO DE ARTIGOS DE PESCA LDA;CQ_BSP_D6RW;Contrato Quadro;22-08-2008;Derivados;PRT;
7400177726;C516;18359;COMDESIGN UNIPESSOAL LDA;CQ_BSP_C516;Contrato Quadro;06-05-2010;Derivados;PRT;
9002370676;DUIV;18362;CARLOS SOUSA & ADAO SILVA,LDA;CQ_BSP_DUIV;Contrato Quadro;27-05-2010;Derivados;PRT;
7400589522;EUWS;18364;ELECTRODOMESTICOS J CARVALHO & FILHO UNIP LDA;CQ_BSP_EUWS;Contrato Quadro;19-05-2010;Derivados;PRT;
7400138123;D7Q0;10239;CONSTRUCOES FELJOR LDA;CQ_BSP_D7Q0;Contrato Quadro;18-09-2008;Derivados;PRT;
8046358283;TDIZ;09342;TENDA DAS IDEIAS - LIVRARIA, UNIPESSOAL, LDA;CQ_BSP_TDIZ;Contrato Quadro;25-07-2008;Derivados;PRT;
1700130267;S2LP;09614;SINAMED - PRESTACAO SERVICOS MEDICOS LDA;CQ_BSP_S2LP;Contrato Quadro;14-08-2008;Derivados;PRT;
8046458897;KK8V;10069;JAIME ALMEIDA,LDA;CQ_BSP_KK8V;Contrato Quadro;15-09-2008;Derivados;PRT;
8029447631;D71K;09532;CONSTRUCOES GOMES & JUNIOR,LDA;CQ_BSP_D71K;Contrato Quadro;30-09-2008;Derivados;PRT;
7401060144;I0VD;08995;IBHERSTYLING - COMERCIO PARA AUTOMOVEIS, UNIPESSOAL LDA;CQ_BSP_I0VD;Contrato Quadro;25-06-2008;Derivados;PRT;
7400570517;S44O;17546;RESTELO XXI S.A.;S44O;Contrato Quadro;24-02-2010;Derivados;PRT;
7400353135;C3LA;08982;CANTARIAS BRITO & CARNEIRO LDA;C3LA;Contrato Quadro;03-07-2008;Derivados;PRT;
8004403771;NHCQ;05201;MARIA DE FATIMA MAGALHAES;NHCQ;Contrato Quadro;21-06-2010;Derivados;PRT;
1944;KQWF;16530;JMDB REPRESENTACAO E DISTRIBUICAO DE MARCAS UNIPESSOAL LDA;KQWF;Contrato Quadro;15-02-2010;Derivados;PRT;
162146;S47H;17557;RECHEIO - CASH & CARRY S.A.;S47H;Contrato Quadro;15-02-2010;Derivados;PRT;
46765;GNNC;18046;GELADOS MENORQUINA PORTUGAL LDA;CQ_BSP_GNNC;Contrato Quadro;02-06-2010;Derivados;PRT;
7400444327;ONS2;18136;NJD PROJECTOS CONSTRUCAO SA;CQ_BSP_ONS2;Contrato Quadro;14-04-2010;Derivados;PRT;
8028926615;M2MP;18139;MENDES & IRMAO-COMERCIO CANDEEIROS,LDA;CQ_BSP_M2MP;Contrato Quadro;11-06-2010;Derivados;PRT;
2631002815;D6OL;09170;DINOLUX - INDUSTRIA E COMERCIO DE MATERIAL ELECTRICO, SA;D6OL;Contrato Quadro;10-07-2008;Derivados;PRT;
7400431337;SOA8;09162;SUPERAINHA-SUPERMERCADOS LDA;CQ_BSP_SOA8;Contrato Quadro;14-07-2008;Derivados;PRT;
7400051932;U044;09494;URBIRESTAURO - CONSTRUCOES LDA;U044;Contrato Quadro;02-09-2008;Derivados;PRT;
7400701195;VUL4;18253;VIOLASCONSTROI UNIPESSOAL LDA;CQ_BSP_VUL4;Contrato Quadro;08-06-2010;Derivados;PRT;
8008385325;A3VJ;09022;ALVES & ALVES,LDA;A3VJ;Contrato Quadro;23-06-2008;Derivados;PRT;
5100410415;SYM9;18254;SEPRIMA MATÉRIA PRIMAS E SERVIÇO LDA;CQ_BSP_SYM9;Contrato Quadro;22-04-2010;Derivados;PRT;
8044857033;TTQ0;18255;TRANSPORTES TOUCEDO LDA;CQ_BSP_TTQ0;Contrato Quadro;28-04-2010;Derivados;PRT;
8006946903;P01A;03377;PATINTER - PORTUGUESA DE AUTOMOVEIS TRANSPORTADORES, S.A.;P01A;Contrato Quadro;25-08-2008;Derivados;PRT;
2100139679;O4F5;09221;MARQUES RASO LDA;CQ_BSP_O4F5;Contrato Quadro;30-06-2008;Derivados;PRT;
8046574222;D6RN;09259;DAUD & DAUD-SOCIEDADE DE INVESTIMENTOS IMOBILIARIOS,LDA;CQ_BSP_D6RN;Contrato Quadro;22-08-2008;Derivados;PRT;
1700016181;O3OW;08939;MARIA ISABEL DE ALMEIDA SOUSA;O3OW;Contrato Quadro;11-06-2008;Derivados;PRT;
7400062454;QDE1;09184;QUIKEMBAL-COMERCIO DE EMBALAG.,LDA;CQ_BSP_QDE1;Contrato Quadro;11-07-2008;Derivados;PRT;
7400695333;TE34;18089;TORRE DA ROCHA - REALIZACOES TURISTICAS LDA;CQ_BSP_TE34;Contrato Quadro;14-04-2010;Derivados;PRT;
8044541443;D6TA;09324;DETEXFIOS - FIOS ARTIGOS TEXTEIS LDA;D6TA;Contrato Quadro;04-08-2008;Derivados;PRT;
7400379387;O51A;09508;MUNDO SALGUEIRO - MUNDO SALGUEIRO PRODUCAO E ENGARRAFAMENTO DE VINHO E;CQ_BSP_O51A;Contrato Quadro;04-09-2008;Derivados;PRT;
8004795545;LIK2;07937;LUSOVENCOR-PUBLICIDADE E VENDAS LDA;LIK2;Contrato Quadro;17-04-2008;Derivados;PRT;
8032767068;OP20;09780;O POTE 2 - SNACK-BAR LDA;OP20;Contrato Quadro;02-09-2008;Derivados;PRT;
8046550853;KJZP;09850;JESUINO FREITAS - SOC.CONSTRUCOES,LDA;CQ_BSP_KJZP;Contrato Quadro;26-08-2008;Derivados;PRT;
7400265647;S2N8;09890;SOARES & ABEL COMERCIO DE PNEUS LDA.;CQ_BSP_S2N8;Contrato Quadro;28-08-2008;Derivados;PRT;
8006116335;SOXS;09863;SELEPRINTER-SOC.GRAFICA,LDA;CQ_BSP_SOXS;Contrato Quadro;05-09-2008;Derivados;PRT;
8046029980;D61M;08651;DESENTOPE - TECNICAS DE LIMPEZAS MECANIZADAS LDA;D61M;Contrato Quadro;06-06-2008;Derivados;PRT;
9002482535;D620;08662;CONSTRUCOES LOGO DEUS LDA;D620;Contrato Quadro;03-07-2008;Derivados;PRT;
8037969871;FU5J;18630;FLORICULTURA SANTA FILOMENA,LDA;CQ_BSP_FU5J;Contrato Quadro;22-07-2010;Derivados;PRT;
2671001233;LIJF;07853;LINHA AZUL-PISCINAS, LDA;LIJF;Contrato Quadro;11-04-2008;Derivados;PRT;
2311001073;FUEE;07946;FATOPER - UTILIDADES, EQUIPAMENTOS E INVESTIMENTOS IMOBILIARIOS, LDA;FUEE;Contrato Quadro;15-04-2008;Derivados;PRT;
8030301283;EQ46;08264;EMPRESA PORTUGUESA DE ELASTOMEROS LDA;EQ46;Contrato Quadro;01-11-2013;Derivados;PRT;
7400495173;P1A9;09641;PASS - RELACOES PUBLICAS, MARKETING E PUBLICIDADE, LDA;P1A9;Contrato Quadro;06-08-2008;Derivados;PRT;
7400207168;B9GU;08365;ALDEIAS DO AVE CONSTRUCOES PROMOCAO IMOBILIARIA LDA;B9GU;Contrato Quadro;30-06-2009;Derivados;PRT;
1700018404;O4AR;09135;MACOVEX MATERIAIS DE CONSTRUCAO SA;O4AR;Contrato Quadro;03-07-2008;Derivados;PRT;
7400170255;TGBI;07356;ALTRI SGPS SA;TGBI;Contrato Quadro;20-12-2016;Derivados;PRT;
2801000966;D5TL;08476;COMVAL COMERCIO DE VALVULAS LDA.;D5TL;Contrato Quadro;08-07-2008;Derivados;PRT;
8046457563;R0JP;08361;RODRIGUES & PINTO, LDA;R0JP;Contrato Quadro;09-05-2008;Derivados;PRT;
8042738569;A3X6;09289;ATLANTICA-INDUSTRIA PORCELANAS,LDA;CQ_BSP_A3X6;Contrato Quadro;03-10-2008;Derivados;PRT;
5100485341;EO1W;08529;EUNICE BASTOS DOS REIS, UNIPESSOAL LDA;EO1W;Contrato Quadro;25-07-2008;Derivados;PRT;
9000594712;O30L;08640;MECANICA EXACTA S.A.;O30L;Contrato Quadro;20-05-2008;Derivados;PRT;
7400626357;BWVB;17488;BAYSWATER, LDA;CQ_BSP_BWVB;Contrato Quadro;02-03-2010;Derivados;PRT;
7400317092;R0KN;09756;REMECOSO - INVESTIMENTOS IMOBILIARIOS LDA;CQ_BSP_R0KN;Contrato Quadro;07-08-2008;Derivados;PRT;
8030282902;O4MM;09336;MACOR MEDICA SERVICOS MEDICOS LDA;O4MM;Contrato Quadro;01-08-2008;Derivados;PRT;
8042284509;M238;09371;MATA-BORRAO - PUBLICIDADE E ARTES GRAFICAS UNIPESSOAL LDA;M238;Contrato Quadro;24-09-2008;Derivados;PRT;
9002036749;O42H;09053;NOVA DIMENSAO-SOCIEDADE CONSTRUCOES IMOBILIARIAS L;CQ_BSP_O42H;Contrato Quadro;04-07-2008;Derivados;PRT;
7400345637;GEZW;08307;GLOBALMAPA ENGENHARIA E TOPOGRAFIA LDA;GEZW;Contrato Quadro;30-04-2008;Derivados;PRT;
7400232680;D76I;09619;CASTRO GONCALVES UNIPESSOAL, LDA;CQ_BSP_D76I;Contrato Quadro;30-07-2008;Derivados;PRT;
5100431972;FF98;09621;FARMACIA CRUZ UNIPESSOAL LDA;FF98;Contrato Quadro;30-07-2008;Derivados;PRT;
8008944121;BWV9;17484;ANTONIO RODRIGUES MOTA & FOS.,LDA;BWV9;Contrato Quadro;01-03-2010;Derivados;PRT;
7400440834;KIHV;08988;JOAO FERREIRA SAMPAIO UNIPESSOAL LDA;KIHV;Contrato Quadro;16-07-2008;Derivados;PRT;
2100573546;P1AF;09693;PORTELA - EQUIPAMENTO HOSPITALAR E GERIATRICO, LDA;CQ_BSP_P1AF;Contrato Quadro;02-09-2008;Derivados;PRT;
1700025261;I1E0;20943;INTERESCRITORIO - MOBILIARIO INTERNACIONAL PARA ESCRITORIO LDA.;I1E0;Contrato Quadro;09-08-2011;Derivados;PRT;
8041886381;L0CA;09001;LEILOEIRA CORTE REAL, LDA.;L0CA;Contrato Quadro;24-06-2008;Derivados;PRT;
26065;DC42;09026;DULCIDIO BASTOS LDA;DC42;Contrato Quadro;14-07-2008;Derivados;PRT;
8041783075;GRX3;08990;GLOBALE RC URNAS LDA;GRX3;Contrato Quadro;22-07-2008;Derivados;PRT;
7400534061;E1TX;18449;ECOCAR - RECICLAGEM E TRANSPORTE DE RESIDUOS METALICOS LDA.;CQ_BSP_E1TX;Contrato Quadro;18-05-2010;Derivados;PRT;
8046519674;IUBA;18450;IRMAOS SOUSA - PAVIMENTACAO DE PEDRA LDA;CQ_BSP_IUBA;Contrato Quadro;17-05-2010;Derivados;PRT;
9001963748;SOWF;09806;SUAVECEL INDUSTRIA TRANSFORMADORA DE PAPEL, SA;CQ_BSP_SOWF;Contrato Quadro;05-09-2008;Derivados;PRT;
7400243649;FEZW;07909;VEIGA FARMA, SOCIEDADE UNIPESSOAL LDA;FEZW;Contrato Quadro;09-04-2008;Derivados;PRT;
8021050511;OP25;18472;MIGUEL CUNHA FERNANDES;OP25;Contrato Quadro;21-05-2010;Derivados;PRT;
9000750726;BIF7;09018;BIJU-RIA IMPORTACAO E EXPORTACAO LDA;BIF7;Contrato Quadro;19-06-2008;Derivados;PRT;
9002498475;BG2G;09767;ALUPONTE - SOCIEDADE DE CONSTRUCOES, UNIPESSOAL LDA;BG2G;Contrato Quadro;29-08-2008;Derivados;PRT;
2070007856;BD9I;09232;ANTONIO SANTOS & COMPANHIA;CQ_BSP_BD9I;Contrato Quadro;01-07-2008;Derivados;PRT;
7400474439;GD5Y;09872;GARCA BRANCA LDA;GD5Y;Contrato Quadro;26-09-2008;Derivados;PRT;
7400449408;I0UI;07995;IMOCAMARATEINTER - SOCIEDADE GESTAO IMOBILIARIA LDA;I0UI;Contrato Quadro;23-05-2008;Derivados;PRT;
7400024789;HDHM;08308;HNTRONICA-COMERCIO DE EQUIPAMENTOS ELECTRICOS, LDA;HDHM;Contrato Quadro;28-05-2008;Derivados;PRT;
7400236464;SU08;04635;SBA EUROPE UNIPESSOAL, LDA;CQ_BSP_SU08;Contrato Quadro;05-09-2008;Derivados;PRT;
8042770349;L0CH;09155;LOURO & SANTOS LDA;L0CH;Contrato Quadro;02-07-2008;Derivados;PRT;
2541002739;BD7R;09206;AQUAPRESSOR - COMERCIO DE MATERIAIS DE CONSTRUCAO LDA;BD7R;Contrato Quadro;16-04-2009;Derivados;PRT;
2801004465;I0UM;08253;INTERZONA - TRANSPORTES E DISTRIBUICAO DE MERCADORIAS LDA;I0UM;Contrato Quadro;07-05-2008;Derivados;PRT;
8004940934;B08L;08285;BARATA E MARCELINO ENGENHARIA ENERGETICA SA;B08L;Contrato Quadro;04-03-2010;Derivados;PRT;
8025159230;P16S;08599;PEDOURO - CALCADOS, LDA;P16S;Contrato Quadro;20-06-2008;Derivados;PRT;
8009695942;O5DL;09644;MANUEL JESUS LOPES & CA, LDA;O5DL;Contrato Quadro;04-08-2008;Derivados;PRT;
7400230659;S2JP;09213;SODIJO - SOCIEDADE DE GESTAO INVESTIMENTO,LDA;S2JP;Contrato Quadro;29-07-2008;Derivados;PRT;
1700036785;L0BU;08431;LATORN - INDUSTRIA METALURGICA, LDA;L0BU;Contrato Quadro;11-06-2008;Derivados;PRT;
7400251170;SNXH;08589;SERRALHARIA MECANICA LUNAVALV LDA;SNXH;Contrato Quadro;23-05-2008;Derivados;PRT;
