asset_id;intangible_asset_class;acquisition_capitalisation_date;initial_fair_value;cumulative_amortisation;impairment_amount;current_carrying_amount;Currency;original_accounting_life;remaining_economic_life;approach_det_carrying_amount;val_timestamp;internal_external_latest_val
221500000700;Unpatented software and technology;01/04/2022;2 851,99;-2 138,99;0;713;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000697;Unpatented software and technology;01/04/2022;1 167,55;-875,66;0;291,89;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002663;Unpatented software and technology;01/04/2022;401,35;-301,01;0;100,34;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000693;Unpatented software and technology;01/04/2022;583,78;-437,84;0;145,94;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000631;Unpatented software and technology;01/04/2022;3 617,60;-2 713,20;0;904,4;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000686;Unpatented software and technology;01/04/2022;1 610,25;-1 207,69;0;402,56;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000752;Unpatented software and technology;01/04/2022;12 760,45;-9 570,33;0;3190,12;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001133;Unpatented software and technology;01/04/2022;118 141,67;-88 606,26;0;29535,41;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002708;Unpatented software and technology;01/04/2022;61 296,48;-45 972,36;0;15324,12;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000805;Unpatented software and technology;01/04/2022;5 541,01;-4 155,75;0;1385,26;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000810;Unpatented software and technology;01/04/2022;13 060,29;-9 795,22;0;3265,07;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002606;Unpatented software and technology;01/04/2022;737,83;-553,37;0;184,46;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000793;Unpatented software and technology;01/04/2022;6 863,16;-5 147,37;0;1715,79;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000795;Unpatented software and technology;01/04/2022;1 105,38;-829,04;0;276,34;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000156;Unpatented software and technology;01/04/2022;389,18;-291,88;0;97,3;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001027;Unpatented software and technology;01/04/2022;18 090,97;-13 568,22;0;4522,75;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000787;Unpatented software and technology;01/04/2022;15 324,12;-11 493,09;0;3831,03;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001025;Unpatented software and technology;01/04/2022;197 146,02;-147 859,52;0;49286,5;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000644;Unpatented software and technology;01/04/2022;794,66;-595,99;0;198,67;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000792;Unpatented software and technology;01/04/2022;29 095,15;-21 821,36;0;7273,79;EUR;3;0,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000938;Unpatented software and technology;01/05/2022;753,08;-543,89;0;209,19;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000861;Unpatented software and technology;01/05/2022;6 261,00;-4 521,83;0;1739,17;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000319;Unpatented software and technology;01/05/2022;7 241,09;-5 229,68;0;2011,41;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000858;Unpatented software and technology;01/05/2022;11 578,22;-8 362,05;0;3216,17;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000222;Unpatented software and technology;01/05/2022;13 510,01;-9 757,23;0;3752,78;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000188;Unpatented software and technology;01/05/2022;15 737,67;-11 366,10;0;4371,57;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000864;Unpatented software and technology;01/05/2022;2 052,34;-1 482,25;0;570,09;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000857;Unpatented software and technology;01/05/2022;1 348,16;-973,67;0;374,49;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000107;Unpatented software and technology;01/05/2022;11 520,80;-8 320,58;0;3200,22;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000930;Unpatented software and technology;01/05/2022;912,15;-658,78;0;253,37;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000855;Unpatented software and technology;01/05/2022;25 043,99;-18 087,33;0;6956,66;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000866;Unpatented software and technology;01/05/2022;113 491,34;-81 965,97;0;31525,37;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000869;Unpatented software and technology;01/05/2022;5 505,74;-3 976,37;0;1529,37;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000192;Unpatented software and technology;01/05/2022;34 724,19;-25 078,58;0;9645,61;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000870;Unpatented software and technology;01/05/2022;129 093,55;-93 234,23;0;35859,32;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000314;Unpatented software and technology;01/05/2022;2 583,21;-1 865,65;0;717,56;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000138;Unpatented software and technology;01/05/2022;1 117,44;-807,04;0;310,4;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000196;Unpatented software and technology;01/05/2022;16 525,36;-11 934,98;0;4590,38;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000199;Unpatented software and technology;01/05/2022;16 506,27;-11 921,20;0;4585,07;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000029;Unpatented software and technology;01/05/2022;67 733,79;-48 918,85;0;18814,94;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000878;Unpatented software and technology;01/05/2022;137 167,90;-99 065,71;0;38102,19;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000316;Unpatented software and technology;01/05/2022;27 733,85;-20 030,01;0;7703,84;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000317;Unpatented software and technology;01/05/2022;48 659,99;-35 143,33;0;13516,66;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000013;Unpatented software and technology;01/05/2022;21 677,55;-15 656,01;0;6021,54;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000330;Unpatented software and technology;01/05/2022;4 134,55;-2 986,06;0;1148,49;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000025;Unpatented software and technology;01/05/2022;116 229,80;-83 943,74;0;32286,06;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000064;Unpatented software and technology;01/05/2022;55 684,93;-40 216,89;0;15468,04;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000003;Unpatented software and technology;01/05/2022;20 371,51;-14 712,75;0;5658,76;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000324;Unpatented software and technology;01/05/2022;8 712,10;-6 292,07;0;2420,03;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000178;Unpatented software and technology;01/05/2022;1 227,81;-886,75;0;341,06;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000190;Unpatented software and technology;01/05/2022;45 299,12;-32 716,03;0;12583,09;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000000;Unpatented software and technology;01/05/2022;7 753,27;-5 599,58;0;2153,69;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000326;Unpatented software and technology;01/05/2022;92 714,82;-66 960,70;0;25754,12;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000790;Unpatented software and technology;01/05/2022;65 674,80;-47 431,80;0;18243;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000035;Unpatented software and technology;01/05/2022;6 295,66;-4 546,87;0;1748,79;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000173;Unpatented software and technology;01/05/2022;479 029,32;-345 965,62;0;133063,7;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000874;Unpatented software and technology;01/05/2022;8 187,46;-5 913,17;0;2274,29;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000168;Unpatented software and technology;01/05/2022;4 763,71;-3 440,45;0;1323,26;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000853;Unpatented software and technology;01/05/2022;26 356,44;-19 035,21;0;7321,23;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000165;Unpatented software and technology;01/05/2022;1 891,34;-1 365,97;0;525,37;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000163;Unpatented software and technology;01/05/2022;2 893,34;-2 089,63;0;803,71;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000005;Unpatented software and technology;01/05/2022;12 843,07;-9 275,55;0;3567,52;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000813;Unpatented software and technology;01/05/2022;3 379,67;-2 440,88;0;938,79;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000159;Unpatented software and technology;01/05/2022;7 873,96;-5 686,75;0;2187,21;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000008;Unpatented software and technology;01/05/2022;3 593,44;-2 595,26;0;998,18;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000027;Unpatented software and technology;01/05/2022;148,10;-106,96;0;41,14;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000321;Unpatented software and technology;01/05/2022;89 275,17;-64 476,51;0;24798,66;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000151;Unpatented software and technology;01/05/2022;4 268,86;-3 083,07;0;1185,79;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000147;Unpatented software and technology;01/05/2022;2 488,42;-1 797,19;0;691,23;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000143;Unpatented software and technology;01/05/2022;19 322,99;-13 955,50;0;5367,49;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000941;Unpatented software and technology;01/05/2022;19 704,87;-14 231,30;0;5473,57;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000111;Unpatented software and technology;01/05/2022;111 777,46;-80 728,17;0;31049,29;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000124;Unpatented software and technology;01/05/2022;24 972,32;-18 035,56;0;6936,76;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000213;Unpatented software and technology;01/05/2022;84 595,53;-61 096,77;0;23498,76;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000120;Unpatented software and technology;01/05/2022;34 901,05;-25 206,31;0;9694,74;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000216;Unpatented software and technology;01/05/2022;87 734,24;-63 363,62;0;24370,62;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000704;Unpatented software and technology;01/05/2022;29 535,42;-21 331,14;0;8204,28;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000134;Unpatented software and technology;01/05/2022;5 284,06;-3 816,27;0;1467,79;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000229;Unpatented software and technology;01/05/2022;19 616,75;-14 167,66;0;5449,09;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000219;Unpatented software and technology;01/05/2022;3 269,15;-2 361,06;0;908,09;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000115;Unpatented software and technology;01/05/2022;45 561,22;-32 905,33;0;12655,89;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000226;Unpatented software and technology;01/05/2022;212,84;-153,72;0;59,12;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000208;Unpatented software and technology;01/05/2022;16 129,72;-11 649,24;0;4480,48;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000311;Unpatented software and technology;01/05/2022;4 126,57;-2 980,30;0;1146,27;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000227;Unpatented software and technology;01/05/2022;2 882,32;-2 081,68;0;800,64;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000042;Unpatented software and technology;01/05/2022;5 280,74;-3 813,87;0;1466,87;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000016;Unpatented software and technology;01/05/2022;9 218,91;-6 658,10;0;2560,81;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000231;Unpatented software and technology;01/05/2022;956,49;-690,80;0;265,69;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000039;Unpatented software and technology;01/05/2022;2 152,67;-1 554,71;0;597,96;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000023;Unpatented software and technology;01/05/2022;67 145,19;-48 493,75;0;18651,44;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000333;Unpatented software and technology;01/05/2022;8 269,09;-5 972,12;0;2296,97;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000129;Unpatented software and technology;01/05/2022;76 922,86;-55 555,40;0;21367,46;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000202;Unpatented software and technology;01/05/2022;10 267,16;-7 415,17;0;2851,99;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000881;Unpatented software and technology;01/05/2022;3 272,79;-2 363,68;0;909,11;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000204;Unpatented software and technology;01/05/2022;3 798,50;-2 743,36;0;1055,14;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000009;Unpatented software and technology;01/05/2022;3 649,33;-2 635,62;0;1013,71;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000020;Unpatented software and technology;01/05/2022;1 753,16;-1 266,17;0;486,99;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000224;Unpatented software and technology;01/05/2022;19 670,63;-14 206,57;0;5464,06;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001029;Unpatented software and technology;01/05/2022;302 233,19;-218 279,53;0;83953,66;EUR;3;0,83;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000461;Unpatented software and technology;01/06/2022;10 168,75;-7 061,63;0;3107,12;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000463;Unpatented software and technology;01/06/2022;4 864,80;-3 378,33;0;1486,47;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000417;Unpatented software and technology;01/06/2022;483 806,37;-335 976,65;0;147829,72;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000464;Unpatented software and technology;01/06/2022;117 298,48;-81 457,28;0;35841,2;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000347;Unpatented software and technology;01/06/2022;11 578,22;-8 040,43;0;3537,79;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000365;Unpatented software and technology;01/06/2022;1 398,63;-971,27;0;427,36;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000367;Unpatented software and technology;01/06/2022;15 484,66;-10 753,24;0;4731,42;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000447;Unpatented software and technology;01/06/2022;1 167,55;-810,79;0;356,76;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000423;Unpatented software and technology;01/06/2022;12 843,07;-8 918,79;0;3924,28;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000950;Unpatented software and technology;01/06/2022;106 346,05;-73 851,42;0;32494,63;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000426;Unpatented software and technology;01/06/2022;11 018,77;-7 651,92;0;3366,85;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000350;Unpatented software and technology;01/06/2022;3 590,22;-2 493,21;0;1097,01;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000478;Unpatented software and technology;01/06/2022;869,73;-603,98;0;265,75;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000440;Unpatented software and technology;01/06/2022;2 918,88;-2 027,00;0;891,88;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000472;Unpatented software and technology;01/06/2022;7 431,00;-5 160,42;0;2270,58;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000436;Unpatented software and technology;01/06/2022;21 891,60;-15 202,50;0;6689,1;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000421;Unpatented software and technology;01/06/2022;2 487,51;-1 727,44;0;760,07;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000493;Unpatented software and technology;01/06/2022;150 141,81;-104 265,15;0;45876,66;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000292;Unpatented software and technology;01/06/2022;27 432,61;-19 050,42;0;8382,19;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000481;Unpatented software and technology;01/06/2022;13 975,88;-9 705,47;0;4270,41;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000467;Unpatented software and technology;01/06/2022;85 698,32;-59 512,72;0;26185,6;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000383;Unpatented software and technology;01/06/2022;27 431,39;-19 049,58;0;8381,81;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000483;Unpatented software and technology;01/06/2022;4 499,94;-3 124,96;0;1374,98;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000353;Unpatented software and technology;01/06/2022;4 956,01;-3 441,67;0;1514,34;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000357;Unpatented software and technology;01/06/2022;7 141,22;-4 959,18;0;2182,04;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000046;Unpatented software and technology;01/06/2022;16 598,70;-11 526,88;0;5071,82;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000490;Unpatented software and technology;01/06/2022;13 172,83;-9 147,79;0;4025,04;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000018;Unpatented software and technology;01/06/2022;6 972,47;-4 842,00;0;2130,47;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000385;Unpatented software and technology;01/06/2022;27 432,61;-19 050,42;0;8382,19;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000485;Unpatented software and technology;01/06/2022;7 559,90;-5 249,93;0;2309,97;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000430;Unpatented software and technology;01/06/2022;26 497,35;-18 400,94;0;8096,41;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000487;Unpatented software and technology;01/06/2022;9 931,97;-6 897,21;0;3034,76;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000361;Unpatented software and technology;01/06/2022;5 500,27;-3 819,63;0;1680,64;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001183;Unpatented software and technology;01/06/2022;47 179,42;-32 763,49;0;14415,93;EUR;3;0,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002852;Unpatented software and technology;01/07/2022;165 679,03;-110 452,68;0;55226,35;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000546;Unpatented software and technology;01/07/2022;9 106,91;-6 071,28;0;3035,63;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000543;Unpatented software and technology;01/07/2022;6 135,73;-4 090,48;0;2045,25;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002849;Unpatented software and technology;01/07/2022;1 873,92;-1 249,28;0;624,64;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000531;Unpatented software and technology;01/07/2022;31 753,52;-21 169,01;0;10584,51;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002868;Unpatented software and technology;01/07/2022;12 843,07;-8 562,04;0;4281,03;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000545;Unpatented software and technology;01/07/2022;4 966,65;-3 311,10;0;1655,55;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000528;Unpatented software and technology;01/07/2022;94 978,40;-63 318,93;0;31659,47;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000944;Unpatented software and technology;01/07/2022;28 128,27;-18 752,18;0;9376,09;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000290;Unpatented software and technology;01/07/2022;26 381,81;-17 587,88;0;8793,93;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002866;Unpatented software and technology;01/07/2022;61 691,93;-41 127,96;0;20563,97;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000947;Unpatented software and technology;01/07/2022;227,43;-151,62;0;75,81;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000541;Unpatented software and technology;01/07/2022;119 889,10;-79 926,07;0;39963,03;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000954;Unpatented software and technology;01/07/2022;15 209,23;-10 139,48;0;5069,75;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000011;Unpatented software and technology;01/07/2022;351,36;-234,24;0;117,12;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002861;Unpatented software and technology;01/07/2022;47 179,42;-31 452,95;0;15726,47;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002847;Unpatented software and technology;01/07/2022;351,36;-234,24;0;117,12;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000540;Unpatented software and technology;01/07/2022;1 138,36;-758,91;0;379,45;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002922;Unpatented software and technology;01/07/2022;3 064,82;-2 043,21;0;1021,61;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000538;Unpatented software and technology;01/07/2022;25 330,41;-16 886,94;0;8443,47;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002854;Unpatented software and technology;01/07/2022;111 700,67;-74 467,12;0;37233,55;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002845;Unpatented software and technology;01/07/2022;2 508,05;-1 672,04;0;836,01;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002799;Unpatented software and technology;01/07/2022;2 724,29;-1 816,20;0;908,09;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000525;Unpatented software and technology;01/07/2022;1 930,11;-1 286,74;0;643,37;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000534;Unpatented software and technology;01/07/2022;82 647,57;-55 098,38;0;27549,19;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002903;Unpatented software and technology;01/07/2022;4 224,48;-2 816,32;0;1408,16;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000459;Unpatented software and technology;01/07/2022;594 378,68;-396 252,45;0;198126,23;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000503;Unpatented software and technology;01/07/2022;7 491,79;-4 994,52;0;2497,27;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002698;Unpatented software and technology;01/07/2022;21 891,60;-14 594,40;0;7297,2;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000499;Unpatented software and technology;01/07/2022;21 403,15;-14 268,76;0;7134,39;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000522;Unpatented software and technology;01/07/2022;125 110,19;-83 406,80;0;41703,39;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002891;Unpatented software and technology;01/07/2022;20 219,98;-13 479,99;0;6739,99;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000091;Unpatented software and technology;01/07/2022;12 967,74;-8 645,16;0;4322,58;EUR;3;1,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
